ID,Data,Produto,Categoria,Quantidade,Preço
3217,2023-09-18 18:22:08,Corda,Segurança,44,59.59
3218,2023-09-06 01:02:02,Pulverizador,Jardinagem,29,79.59
3219,2023-02-13 10:13:58,Telha,Construção,34,9.95
3220,2023-05-26 12:39:17,Óculos de Proteção,Segurança,41,19.99
3221,2023-12-22 08:05:39,Torneira,Hidráulicos,47,34.89
3222,2023-07-31 03:55:50,Puxador,Ferragens,4,11.89
3223,2023-12-06 14:28:52,Chave Philips,Ferramentas Manuais,12,14.95
3224,2023-06-04 21:34:42,Removedor de Tinta,Pintura,18,19.59
3225,2023-07-20 16:23:11,Esmerilhadeira,Ferramentas Elétricas,9,199.69
3226,2023-04-09 14:26:12,Luminária,Elétricos,32,49.59
3227,2023-07-24 15:46:46,Cola,Fixação,27,5.89
3228,2023-02-28 16:27:42,Cimento,Construção,38,24.95
3229,2023-12-13 01:23:27,Silicone,Fixação,6,11.89
3230,2023-11-18 21:44:59,Pulverizador,Jardinagem,9,79.59
3231,2023-04-04 14:43:54,Cola,Fixação,43,5.89
3232,2023-07-15 19:03:46,Dobradiça,Ferragens,29,4.39
3233,2023-10-29 01:41:43,Semente,Jardinagem,39,9.95
3234,2023-12-25 04:40:37,Capacete,Segurança,12,44.59
3235,2023-03-09 21:37:46,Máscara,Segurança,5,9.89
3236,2023-03-12 19:52:39,Interruptor,Elétricos,41,9.95
3237,2023-03-31 13:07:45,Serra Elétrica,Ferramentas Elétricas,24,249.79
3238,2023-07-22 08:59:38,Cortador de Azulejo,Ferramentas Elétricas,1,119.89
3239,2023-02-06 07:26:33,Puxador,Ferragens,18,11.89
3240,2023-12-02 19:57:26,Fita Isolante,Vedação,45,2.49
3241,2023-11-23 17:20:18,Talabarte,Segurança,4,34.89
3242,2023-10-28 14:39:07,Canaleta,Elétricos,36,14.59
3243,2023-08-29 17:37:09,Removedor de Tinta,Pintura,1,19.59
3244,2023-05-02 06:28:26,Joelho,Hidráulicos,40,14.79
3245,2023-11-02 02:24:23,Tinta Spray,Pintura,10,39.89
3246,2023-12-04 19:40:54,Parafuso,Ferragens,5,1.39
3247,2023-08-25 10:40:30,Serra Elétrica,Ferramentas Elétricas,10,249.79
3248,2023-03-23 02:37:52,Óculos de Proteção,Segurança,13,19.99
3249,2023-02-22 23:59:09,Máscara,Segurança,12,9.89
3250,2023-06-11 23:14:20,Chave de Impacto,Ferramentas Elétricas,49,179.29
3251,2023-06-11 22:28:31,Silicone,Fixação,5,11.89
3252,2023-01-17 16:41:31,Máscara,Segurança,19,9.89
3253,2023-01-17 20:47:17,Silicone,Fixação,39,11.89
3254,2023-07-06 09:20:59,Capacete,Segurança,37,44.59
3255,2023-02-18 02:27:36,Gancho,Segurança,31,14.89
3256,2023-12-10 06:22:32,Cola,Fixação,5,5.89
3257,2023-07-22 11:03:03,Colete,Segurança,25,89.99
3258,2023-07-18 06:36:35,Chave de Impacto,Ferramentas Elétricas,33,179.29
3259,2023-01-05 02:06:20,Disjuntor,Elétricos,47,34.99
3260,2023-05-24 12:12:43,Lixa,Pintura,4,3.89
3261,2023-11-02 03:08:47,Semente,Jardinagem,13,9.95
3262,2023-09-08 03:20:30,Semente,Jardinagem,32,9.95
3263,2023-10-05 14:24:05,Fechadura,Ferragens,41,29.89
3264,2023-02-07 18:05:10,Trena,Ferramentas Manuais,27,34.99
3265,2023-02-15 02:44:29,Martelo,Ferramentas Manuais,35,24.89
3266,2023-11-10 09:29:54,Luminária,Elétricos,21,49.59
3267,2023-09-27 04:27:58,Tijolo,Construção,39,0.75
3268,2023-04-17 05:56:09,Máscara,Segurança,28,9.89
3269,2023-02-19 19:38:40,Verniz,Pintura,5,24.79
3270,2023-11-13 03:49:44,Adesivo,Fixação,37,4.39
3271,2023-08-20 10:43:46,Silicone,Fixação,4,11.89
3272,2023-09-08 10:42:16,Ralo,Hidráulicos,18,11.89
3273,2023-03-06 01:06:01,Gancho,Segurança,35,14.89
3274,2023-06-27 01:38:16,Fita Dupla Face,Fixação,46,4.39
3275,2023-03-01 02:32:15,Fita Veda Rosca,Vedação,12,3.39
3276,2023-10-19 09:59:22,Cimento,Construção,30,24.95
3277,2023-03-02 21:22:38,Removedor de Tinta,Pintura,43,19.59
3278,2023-06-07 13:16:35,Joelho,Hidráulicos,30,14.79
3279,2023-08-06 02:41:22,Cola,Fixação,42,5.89
3280,2023-02-04 07:09:33,PU,Fixação,4,9.95
3281,2023-08-11 22:32:49,Bloco de Concreto,Construção,28,14.89
3282,2023-08-08 04:02:11,Serrote,Ferramentas Manuais,35,29.59
3283,2023-12-20 06:44:17,Furadeira,Ferramentas Elétricas,41,149.49
3284,2023-09-14 02:35:14,Máscara,Segurança,10,9.89
3285,2023-02-25 00:17:17,Colete,Segurança,8,89.99
3286,2023-05-30 07:03:44,Puxador,Ferragens,30,11.89
3287,2023-07-12 09:33:09,Serrote,Ferramentas Manuais,17,29.59
3288,2023-11-10 15:39:14,Fita Dupla Face,Fixação,17,4.39
3289,2023-07-14 16:53:53,Adesivo,Fixação,23,4.39
3290,2023-08-10 04:30:36,Botas,Segurança,46,79.79
3291,2023-06-13 17:26:48,Serrote,Ferramentas Manuais,19,29.59
3292,2023-03-24 20:17:38,Parafuso,Ferragens,27,1.39
3293,2023-06-02 19:29:49,Fita Antichamas,Vedação,5,7.89
3294,2023-04-27 14:36:54,Luva,Hidráulicos,42,7.89
3295,2023-01-24 07:06:48,Chave de Fenda,Ferramentas Manuais,17,10.39
3296,2023-03-19 06:24:34,Luminária,Elétricos,20,49.59
3297,2023-01-28 19:15:17,Vassoura,Jardinagem,11,24.79
3298,2023-02-06 17:14:15,Luva,Segurança,42,7.89
3299,2023-12-18 02:03:52,Pincel,Pintura,17,4.89
3300,2023-12-03 18:02:39,Lâmpada,Elétricos,15,4.39
3301,2023-08-27 23:11:19,Condulete,Elétricos,42,7.89
3302,2023-04-18 23:42:16,Caixa de Passagem,Elétricos,3,19.79
3303,2023-12-15 20:58:10,Semente,Jardinagem,41,9.95
3304,2023-03-14 08:35:11,Gancho,Segurança,23,14.89
3305,2023-11-01 23:38:10,Chave de Impacto,Ferramentas Elétricas,4,179.29
3306,2023-11-03 02:42:58,Furadeira,Ferramentas Elétricas,6,149.49
3307,2023-09-06 02:58:31,Tijolo,Construção,9,0.75
3308,2023-03-28 01:53:58,Tinta Spray,Pintura,48,39.89
3309,2023-01-02 05:33:06,Bloco de Concreto,Construção,5,14.89
3310,2023-04-08 08:16:14,Condulete,Elétricos,24,7.89
3311,2023-04-25 03:58:10,Pincel,Pintura,5,4.89
3312,2023-01-19 04:21:03,Torneira,Hidráulicos,22,34.89
3313,2023-05-06 01:13:02,Tinta Spray,Pintura,6,39.89
3314,2023-07-11 14:52:02,Lixa,Pintura,38,3.89
3315,2023-02-19 01:21:20,Telha,Construção,47,9.95
3316,2023-10-23 10:06:33,Corda,Segurança,9,59.59
3317,2023-05-21 11:43:56,Óculos de Proteção,Segurança,8,19.99
3318,2023-02-19 18:50:13,Fita Crepe,Fixação,2,2.95
3319,2023-05-02 13:34:21,Silicone,Fixação,20,11.89
3320,2023-06-20 06:25:15,Removedor de Tinta,Pintura,48,19.59
3321,2023-07-23 03:05:58,Luva,Segurança,2,7.89
3322,2023-12-30 05:15:21,Mangueira,Jardinagem,27,49.99
3323,2023-10-21 11:12:03,Areia,Construção,34,49.79
3324,2023-10-21 19:25:09,Esmerilhadeira,Ferramentas Elétricas,22,199.69
3325,2023-02-11 13:55:43,Gancho,Segurança,32,14.89
3326,2023-10-11 17:03:33,Adesivo,Fixação,25,4.39
3327,2023-10-30 20:10:38,Cola,Fixação,14,5.89
3328,2023-05-02 01:59:29,Dobradiça,Ferragens,34,4.39
3329,2023-05-08 18:12:55,Escada,Segurança,10,199.49
3330,2023-12-30 00:39:37,Removedor de Tinta,Pintura,47,19.59
3331,2023-05-07 22:07:21,Cola,Fixação,44,5.89
3332,2023-01-13 23:14:00,Cola,Fixação,34,5.89
3333,2023-09-05 21:07:36,Válvula,Hidráulicos,30,19.59
3334,2023-03-23 13:46:33,Dobradiça,Ferragens,19,4.39
3335,2023-09-16 11:25:03,Interruptor,Elétricos,18,9.95
3336,2023-11-26 02:41:46,Joelho,Hidráulicos,43,14.79
3337,2023-02-04 07:58:22,Luva,Segurança,2,7.89
3338,2023-07-18 04:59:52,Botas,Segurança,43,79.79
3339,2023-08-05 16:51:00,Luminária,Elétricos,47,49.59
3340,2023-07-18 15:05:20,Torneira,Hidráulicos,49,34.89
3341,2023-06-29 14:01:27,Adesivo,Fixação,41,4.39
3342,2023-04-11 12:39:43,Conexão,Hidráulicos,23,4.89
3343,2023-06-22 18:51:23,Caixa de Passagem,Elétricos,26,19.79
3344,2023-03-12 08:48:49,Tinta Spray,Pintura,46,39.89
3345,2023-01-26 19:52:52,Cortador de Azulejo,Ferramentas Elétricas,35,119.89
3346,2023-02-08 15:51:14,Capacete,Segurança,20,44.59
3347,2023-05-03 13:08:58,Tijolo,Construção,20,0.75
3348,2023-07-04 12:53:45,Disjuntor,Elétricos,12,34.99
3349,2023-05-20 11:42:19,Lixa,Pintura,39,3.89
3350,2023-03-07 08:21:14,Talabarte,Segurança,19,34.89
3351,2023-12-09 09:47:50,Botas,Segurança,26,79.79
3352,2023-12-05 06:37:29,Tinta Spray,Pintura,11,39.89
3353,2023-05-01 06:03:58,Tubo PVC,Hidráulicos,41,9.89
3354,2023-01-22 04:40:26,Porca,Ferragens,40,0.45
3355,2023-09-22 18:16:43,Parafuso,Ferragens,8,1.39
3356,2023-12-22 15:40:49,Trinco,Ferragens,15,7.39
3357,2023-09-04 23:55:20,Verniz,Pintura,39,24.79
3358,2023-09-10 18:51:10,Corda,Segurança,13,59.59
3359,2023-07-18 20:55:46,Serra Elétrica,Ferramentas Elétricas,35,249.79
3360,2023-09-05 21:42:12,Máscara,Segurança,21,9.89
3361,2023-02-09 09:05:58,Lixa,Pintura,34,3.89
3362,2023-08-09 02:30:33,Rastelo,Jardinagem,46,34.49
3363,2023-07-15 11:11:45,Areia,Construção,2,49.79
3364,2023-01-02 11:04:51,Serrote,Ferramentas Manuais,46,29.59
3365,2023-07-23 18:11:32,Vassoura,Jardinagem,21,24.79
3366,2023-06-26 07:01:50,Resina,Pintura,15,49.99
3367,2023-08-27 20:35:49,Serra Elétrica,Ferramentas Elétricas,43,249.79
3368,2023-12-14 15:12:29,Tinta Latex,Pintura,2,59.89
3369,2023-03-01 14:41:45,Corda,Segurança,24,59.59
3370,2023-09-12 21:15:28,Máscara,Segurança,48,9.89
3371,2023-12-15 23:35:59,Chave Philips,Ferramentas Manuais,29,14.95
3372,2023-02-11 22:22:17,Trena,Ferramentas Manuais,44,34.99
3373,2023-11-11 13:42:15,Alicate,Ferramentas Manuais,1,19.79
3374,2023-03-23 00:20:36,Grama m2,Jardinagem,44,14.95
3375,2023-07-23 00:25:26,Vassoura,Jardinagem,39,24.79
3376,2023-05-19 15:07:51,Chave de Impacto,Ferramentas Elétricas,30,179.29
3377,2023-04-12 11:33:23,Disjuntor,Elétricos,35,34.99
3378,2023-06-28 19:21:58,Rastelo,Jardinagem,21,34.49
3379,2023-08-12 18:41:10,Luva,Hidráulicos,13,7.89
3380,2023-08-11 12:57:42,Grama m2,Jardinagem,44,14.95
3381,2023-01-03 09:13:18,Luva,Hidráulicos,26,7.89
3382,2023-02-23 06:41:39,Fita Dupla Face,Fixação,5,4.39
3383,2023-03-27 01:05:16,PU,Fixação,12,9.95
3384,2023-02-07 07:58:22,Fita Crepe,Fixação,2,2.95
3385,2023-06-21 10:10:41,Disjuntor,Elétricos,34,34.99
3386,2023-05-15 17:29:51,Tinta Latex,Pintura,28,59.89
3387,2023-06-30 06:28:44,Serrote,Ferramentas Manuais,29,29.59
3388,2023-11-23 21:46:12,Tijolo,Construção,20,0.75
3389,2023-11-28 05:25:59,Lixa,Pintura,26,3.89
3390,2023-10-05 23:07:45,Registro,Hidráulicos,30,19.99
3391,2023-09-24 20:18:43,Serra Elétrica,Ferramentas Elétricas,21,249.79
3392,2023-06-18 20:32:45,Tubo PVC,Hidráulicos,43,9.89
3393,2023-04-09 13:31:43,Prego,Ferragens,36,1.95
3394,2023-06-10 07:22:02,Óculos de Proteção,Segurança,12,19.99
3395,2023-11-27 11:15:33,Chave de Impacto,Ferramentas Elétricas,43,179.29
3396,2023-10-09 15:01:22,Adesivo,Fixação,18,4.39
3397,2023-06-16 00:00:33,Fita Veda Rosca,Vedação,19,3.39
3398,2023-05-24 23:53:12,Serrote,Ferramentas Manuais,35,29.59
3399,2023-10-12 10:01:50,Dobradiça,Ferragens,45,4.39
3400,2023-02-18 10:35:22,Telha,Construção,20,9.95
3401,2023-02-26 01:58:53,Corda,Segurança,24,59.59
3402,2023-12-18 12:36:50,Fita Veda Rosca,Vedação,31,3.39
3403,2023-08-04 09:23:49,Prego,Ferragens,32,1.95
3404,2023-11-15 13:43:39,Pincel,Pintura,18,4.89
3405,2023-10-19 17:19:22,Interruptor,Elétricos,19,9.95
3406,2023-07-10 15:20:25,Removedor de Tinta,Pintura,23,19.59
3407,2023-10-29 01:12:27,Chave de Impacto,Ferramentas Elétricas,37,179.29
3408,2023-12-01 19:32:27,Grama m2,Jardinagem,44,14.95
3409,2023-04-06 10:44:55,Resina,Pintura,4,49.99
3410,2023-02-01 05:36:07,Areia,Construção,43,49.79
3411,2023-01-04 07:22:46,Óculos de Proteção,Segurança,19,19.99
3412,2023-11-21 23:09:44,Chave de Impacto,Ferramentas Elétricas,43,179.29
3413,2023-06-15 14:24:46,Telha,Construção,47,9.95
3414,2023-05-29 22:39:40,PU,Fixação,28,9.95
3415,2023-12-01 05:06:33,Ralo,Hidráulicos,43,11.89
3416,2023-03-16 17:07:57,Trinco,Ferragens,29,7.39
3417,2023-06-11 15:07:52,Rastelo,Jardinagem,16,34.49
3418,2023-11-21 19:16:52,Resina,Pintura,3,49.99
3419,2023-04-03 10:41:51,Canaleta,Elétricos,8,14.59
3420,2023-06-07 23:41:21,Chave de Fenda,Ferramentas Manuais,24,10.39
3421,2023-12-21 01:18:21,Caixa de Passagem,Elétricos,14,19.79
3422,2023-04-19 04:39:56,Botas,Segurança,35,79.79
3423,2023-10-31 18:11:44,Vassoura,Jardinagem,29,24.79
3424,2023-02-01 07:44:56,Máscara,Segurança,17,9.89
3425,2023-09-13 01:12:32,Interruptor,Elétricos,10,9.95
3426,2023-04-28 10:51:49,Registro,Hidráulicos,23,19.99
3427,2023-12-14 08:43:20,Silicone,Fixação,8,11.89
3428,2023-08-04 20:23:47,Tijolo,Construção,43,0.75
3429,2023-07-21 04:06:52,Furadeira,Ferramentas Elétricas,11,149.49
3430,2023-02-05 15:03:34,Alicate,Ferramentas Manuais,42,19.79
3431,2023-10-07 17:40:57,Telha,Construção,2,9.95
3432,2023-09-29 16:02:06,Tubo PVC,Hidráulicos,36,9.89
3433,2023-06-20 15:45:53,Chave de Fenda,Ferramentas Manuais,36,10.39
3434,2023-04-03 02:18:48,Verniz,Pintura,49,24.79
3435,2023-10-12 15:10:38,Fechadura,Ferragens,21,29.89
3436,2023-04-09 21:08:51,Fita Dupla Face,Fixação,32,4.39
3437,2023-10-30 09:16:38,Mangueira,Jardinagem,28,49.99
3438,2023-06-16 17:43:35,Chave Philips,Ferramentas Manuais,30,14.95
3439,2023-05-12 22:43:51,Canaleta,Elétricos,3,14.59
3440,2023-08-31 01:32:40,Cortador de Azulejo,Ferramentas Elétricas,22,119.89
3441,2023-05-07 09:06:50,Resina,Pintura,15,49.99
3442,2023-12-08 12:28:50,Talabarte,Segurança,14,34.89
3443,2023-06-21 18:39:23,Trinco,Ferragens,12,7.39
3444,2023-11-15 00:25:40,Lâmpada,Elétricos,42,4.39
3445,2023-11-10 21:17:55,Cortador de Azulejo,Ferramentas Elétricas,25,119.89
3446,2023-04-01 17:28:05,Rastelo,Jardinagem,21,34.49
3447,2023-02-23 16:16:32,Chave de Fenda,Ferramentas Manuais,34,10.39
3448,2023-04-10 02:25:03,Vassoura,Jardinagem,23,24.79
3449,2023-09-23 21:44:08,Vassoura,Jardinagem,18,24.79
3450,2023-12-20 10:14:52,Esmerilhadeira,Ferramentas Elétricas,36,199.69
3451,2023-03-11 05:12:50,Chave de Impacto,Ferramentas Elétricas,23,179.29
3452,2023-06-04 14:40:21,Conexão,Hidráulicos,34,4.89
3453,2023-06-03 00:03:50,Rolo,Pintura,47,14.89
3454,2023-01-24 05:38:13,Talabarte,Segurança,17,34.89
3455,2023-04-06 12:04:50,Parafuso,Ferragens,37,1.39
3456,2023-12-05 11:37:49,Caixa de Passagem,Elétricos,8,19.79
3457,2023-09-07 05:20:00,Trinco,Ferragens,15,7.39
3458,2023-02-21 14:02:53,Serra Elétrica,Ferramentas Elétricas,1,249.79
3459,2023-05-02 22:56:22,Cimento,Construção,37,24.95
3460,2023-05-16 12:10:56,Condulete,Elétricos,38,7.89
3461,2023-12-24 13:14:58,Verniz,Pintura,46,24.79
3462,2023-12-16 07:56:36,Cortador de Azulejo,Ferramentas Elétricas,48,119.89
3463,2023-03-26 15:49:31,Semente,Jardinagem,19,9.95
3464,2023-03-05 20:46:44,Lâmpada,Elétricos,35,4.39
3465,2023-07-03 05:39:00,Joelho,Hidráulicos,43,14.79
3466,2023-09-04 09:36:50,Máscara,Segurança,42,9.89
3467,2023-04-07 00:51:05,Tinta Spray,Pintura,19,39.89
3468,2023-04-29 00:43:11,Joelho,Hidráulicos,20,14.79
3469,2023-12-19 13:11:54,Corda,Segurança,42,59.59
3470,2023-09-05 22:11:23,Fita Isolante,Vedação,37,2.49
3471,2023-02-01 11:37:25,Óculos de Proteção,Segurança,43,19.99
3472,2023-03-21 18:24:03,Conexão,Hidráulicos,24,4.89
3473,2023-04-09 00:48:41,Condulete,Elétricos,49,7.89
3474,2023-01-31 09:58:15,Chave de Fenda,Ferramentas Manuais,2,10.39
3475,2023-01-28 21:58:26,Adesivo,Fixação,9,4.39
3476,2023-07-20 15:53:27,Registro,Hidráulicos,10,19.99
3477,2023-09-01 21:36:36,Botas,Segurança,32,79.79
3478,2023-07-09 09:58:52,Disjuntor,Elétricos,34,34.99
3479,2023-12-02 22:02:19,Vassoura,Jardinagem,3,24.79
3480,2023-08-14 00:18:13,Fita Isolante,Vedação,39,2.49
3481,2023-09-17 05:58:43,Máscara,Segurança,27,9.89
3482,2023-09-03 13:44:59,Fita Veda Rosca,Vedação,21,3.39
3483,2023-10-26 10:35:35,Telha,Construção,48,9.95
3484,2023-06-16 07:14:30,Dobradiça,Ferragens,22,4.39
3485,2023-08-28 15:07:44,Trena,Ferramentas Manuais,27,34.99
3486,2023-08-08 16:01:36,Tubo PVC,Hidráulicos,20,9.89
3487,2023-04-18 14:26:51,Disjuntor,Elétricos,20,34.99
3488,2023-06-02 00:59:48,Prego,Ferragens,31,1.95
3489,2023-06-02 09:45:40,Bloco de Concreto,Construção,47,14.89
3490,2023-08-09 18:21:07,Verniz,Pintura,15,24.79
3491,2023-04-22 06:42:29,Porca,Ferragens,33,0.45
3492,2023-09-11 13:50:20,Chave de Fenda,Ferramentas Manuais,12,10.39
3493,2023-04-08 02:39:44,Trinco,Ferragens,5,7.39
3494,2023-12-29 18:49:43,Chave Philips,Ferramentas Manuais,40,14.95
3495,2023-03-13 08:41:31,Adesivo,Fixação,3,4.39
3496,2023-06-06 03:12:04,Caixa de Passagem,Elétricos,4,19.79
3497,2023-04-28 09:56:51,Adesivo,Fixação,23,4.39
3498,2023-09-06 22:31:59,Condulete,Elétricos,19,7.89
3499,2023-06-03 02:59:10,Cola,Fixação,41,5.89
3500,2023-05-18 20:10:04,Lâmpada,Elétricos,45,4.39
3501,2023-03-03 05:06:48,Caixa de Passagem,Elétricos,2,19.79
3502,2023-06-08 08:25:12,Prego,Ferragens,27,1.95
3503,2023-04-09 06:37:02,Colete,Segurança,36,89.99
3504,2023-10-16 20:01:16,Chave de Fenda,Ferramentas Manuais,38,10.39
3505,2023-12-19 00:02:12,Parafuso,Ferragens,34,1.39
3506,2023-12-17 13:59:57,Interruptor,Elétricos,13,9.95
3507,2023-10-30 01:36:30,Verniz,Pintura,24,24.79
3508,2023-01-02 18:29:41,Fita Dupla Face,Fixação,21,4.39
3509,2023-02-03 21:47:41,Fita Antichamas,Vedação,47,7.89
3510,2023-06-05 16:46:57,Vassoura,Jardinagem,39,24.79
3511,2023-07-29 05:06:24,Condulete,Elétricos,48,7.89
3512,2023-01-03 21:46:06,Capacete,Segurança,40,44.59
3513,2023-11-01 00:52:14,Fechadura,Ferragens,1,29.89
3514,2023-12-16 16:17:16,Trena,Ferramentas Manuais,7,34.99
3515,2023-03-10 21:52:00,Interruptor,Elétricos,30,9.95
3516,2023-05-30 11:50:36,Canaleta,Elétricos,12,14.59
3517,2023-06-19 18:06:29,Pulverizador,Jardinagem,47,79.59
3518,2023-03-11 18:57:48,Cortador de Azulejo,Ferramentas Elétricas,32,119.89
3519,2023-07-06 09:34:16,Pincel,Pintura,2,4.89
3520,2023-10-21 07:07:32,Máscara,Segurança,8,9.89
3521,2023-06-25 13:49:35,Escada,Segurança,34,199.49
3522,2023-10-08 04:20:34,Chave Philips,Ferramentas Manuais,43,14.95
3523,2023-01-16 22:18:45,Serra Elétrica,Ferramentas Elétricas,3,249.79
3524,2023-06-22 00:33:01,Fita Crepe,Fixação,24,2.95
3525,2023-10-02 12:56:27,Tubo PVC,Hidráulicos,3,9.89
3526,2023-01-18 19:22:50,Conexão,Hidráulicos,15,4.89
3527,2023-04-10 23:02:54,Vassoura,Jardinagem,46,24.79
3528,2023-05-27 02:08:15,Canaleta,Elétricos,43,14.59
3529,2023-07-19 19:22:52,Fita Dupla Face,Fixação,42,4.39
3530,2023-07-15 10:02:08,Serrote,Ferramentas Manuais,33,29.59
3531,2023-02-27 07:18:41,Tubo PVC,Hidráulicos,6,9.89
3532,2023-07-25 22:03:06,Chave de Fenda,Ferramentas Manuais,37,10.39
3533,2023-11-30 03:57:43,Cola,Fixação,8,5.89
3534,2023-04-20 23:40:42,Cortador de Azulejo,Ferramentas Elétricas,2,119.89
3535,2023-11-21 09:16:17,Luva,Hidráulicos,21,7.89
3536,2023-02-16 19:59:28,Furadeira,Ferramentas Elétricas,35,149.49
3537,2023-03-16 19:06:59,Fita Crepe,Fixação,17,2.95
3538,2023-01-12 13:48:40,Pincel,Pintura,47,4.89
3539,2023-09-18 06:55:26,Canaleta,Elétricos,13,14.59
3540,2023-09-26 03:27:18,Resina,Pintura,37,49.99
3541,2023-08-29 19:49:04,Resina,Pintura,23,49.99
3542,2023-06-24 14:26:20,Parafuso,Ferragens,8,1.39
3543,2023-09-27 11:56:59,Mangueira,Jardinagem,27,49.99
3544,2023-08-23 07:33:35,Ralo,Hidráulicos,6,11.89
3545,2023-05-16 10:32:26,Trinco,Ferragens,15,7.39
3546,2023-08-12 21:24:08,Chave Philips,Ferramentas Manuais,47,14.95
3547,2023-08-20 14:40:46,Vassoura,Jardinagem,18,24.79
3548,2023-07-19 01:39:52,Removedor de Tinta,Pintura,36,19.59
3549,2023-03-01 08:05:57,Botas,Segurança,15,79.79
3550,2023-08-01 00:21:30,Máscara,Segurança,8,9.89
3551,2023-02-07 14:51:17,Martelo,Ferramentas Manuais,40,24.89
3552,2023-08-11 21:33:57,Conexão,Hidráulicos,7,4.89
3553,2023-01-24 07:45:47,Resina,Pintura,13,49.99
3554,2023-03-05 20:42:24,Rolo,Pintura,39,14.89
3555,2023-04-04 07:00:40,Joelho,Hidráulicos,6,14.79
3556,2023-09-29 08:17:27,Trena,Ferramentas Manuais,22,34.99
3557,2023-12-06 06:42:42,Máscara,Segurança,13,9.89
3558,2023-04-09 23:03:45,Condulete,Elétricos,4,7.89
3559,2023-09-21 08:16:53,Luminária,Elétricos,1,49.59
3560,2023-08-20 13:01:11,Telha,Construção,40,9.95
3561,2023-03-08 22:03:43,Interruptor,Elétricos,27,9.95
3562,2023-10-11 12:45:52,Válvula,Hidráulicos,32,19.59
3563,2023-01-09 21:21:53,Removedor de Tinta,Pintura,5,19.59
3564,2023-10-12 08:59:31,Verniz,Pintura,9,24.79
3565,2023-09-06 07:04:22,PU,Fixação,31,9.95
3566,2023-01-20 21:17:59,Cortador de Azulejo,Ferramentas Elétricas,40,119.89
3567,2023-07-19 20:42:15,Cortador de Azulejo,Ferramentas Elétricas,39,119.89
3568,2023-07-13 14:17:21,Máscara,Segurança,25,9.89
3569,2023-07-30 06:09:10,Luminária,Elétricos,44,49.59
3570,2023-10-14 03:54:31,Escada,Segurança,17,199.49
3571,2023-12-13 05:47:19,Telha,Construção,46,9.95
3572,2023-04-16 23:22:47,Grama m2,Jardinagem,7,14.95
3573,2023-08-22 06:22:53,Tinta Latex,Pintura,21,59.89
3574,2023-12-27 11:26:43,Mangueira,Jardinagem,20,49.99
3575,2023-12-05 11:17:24,Grama m2,Jardinagem,11,14.95
3576,2023-06-28 11:47:11,Interruptor,Elétricos,33,9.95
3577,2023-07-24 13:25:12,Botas,Segurança,37,79.79
3578,2023-06-26 03:55:12,Lâmpada,Elétricos,25,4.39
3579,2023-09-03 16:31:13,Areia,Construção,19,49.79
3580,2023-11-18 05:47:37,Serrote,Ferramentas Manuais,6,29.59
3581,2023-03-07 06:14:38,Torneira,Hidráulicos,1,34.89
3582,2023-01-29 11:18:38,Bloco de Concreto,Construção,15,14.89
3583,2023-01-15 15:39:04,Cortador de Azulejo,Ferramentas Elétricas,3,119.89
3584,2023-09-06 16:25:21,Puxador,Ferragens,39,11.89
3585,2023-01-21 06:31:40,Luminária,Elétricos,20,49.59
3586,2023-10-15 23:26:09,Fita Dupla Face,Fixação,8,4.39
3587,2023-08-24 16:10:56,Adesivo,Fixação,22,4.39
3588,2023-07-03 10:19:37,Bloco de Concreto,Construção,19,14.89
3589,2023-05-30 03:44:51,Lixa,Pintura,20,3.89
3590,2023-09-29 05:26:56,Tinta Spray,Pintura,14,39.89
3591,2023-12-01 23:17:11,Caixa de Passagem,Elétricos,18,19.79
3592,2023-12-28 05:05:31,Condulete,Elétricos,33,7.89
3593,2023-03-24 05:05:40,Talabarte,Segurança,33,34.89
3594,2023-03-15 15:18:55,Luminária,Elétricos,40,49.59
3595,2023-08-03 19:01:59,Porca,Ferragens,41,0.45
3596,2023-06-28 20:20:42,Condulete,Elétricos,6,7.89
3597,2023-01-23 03:14:50,Válvula,Hidráulicos,46,19.59
3598,2023-06-23 17:06:23,Esmerilhadeira,Ferramentas Elétricas,16,199.69
3599,2023-03-12 11:56:26,Fita Dupla Face,Fixação,23,4.39
3600,2023-04-03 12:03:16,Serrote,Ferramentas Manuais,26,29.59
3601,2023-07-09 07:29:10,Areia,Construção,18,49.79
3602,2023-05-30 06:27:38,Condulete,Elétricos,15,7.89
3603,2023-03-19 22:29:01,Corda,Segurança,33,59.59
3604,2023-08-08 19:39:06,Tijolo,Construção,5,0.75
3605,2023-12-02 11:44:56,Cimento,Construção,12,24.95
